id;id_arbol;d1;especie;forma_cub;tipo;h;estadillo;parcela;filename;estrato;fecha;Edad/EC;especie_cod_ifn;especie_nombre_ifn;dn_cm;h_m;radio_parcela
4;1171;232;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;23.2;0;14.1
4;1172;305;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;30.5;0;14.1
4;1173;253;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;25.3;0;14.1
4;1174;76;P. pinaste;3;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;7.6;0;14.1
4;1175;394;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;39.4;0;14.1
4;1176;268;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26.8;0;14.1
4;1177;145;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;14.5;0;14.1
4;1178;310;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;31;0;14.1
4;1179;184;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;18.4;0;14.1
4;1180;232;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;23.2;0;14.1
4;1181;112;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;11.2;0;14.1
4;1182;113;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;11.3;0;14.1
4;1183;117;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;11.7;0;14.1
4;1184;269;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26.9;0;14.1
4;1185;248;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;24.8;0;14.1
4;1186;322;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;32.2;0;14.1
4;1187;406;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;40.6;0;14.1
4;1188;115;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;11.5;0;14.1
4;1189;97;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;9.7;0;14.1
4;1190;221;P. pinaste;5;Normal;0;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;22.1;0;14.1
4;1191;89;Q. suber;3;Modelo 1;51;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;46;Quercus suber;8.9;5.1;14.1
4;1192;380;P. pinaste;5;Modelo 1;152;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;38;15.2;14.1
4;1193;405;P. pinaste;5;Dominante;147;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;60;26;Pinus pinaster;40.5;14.7;14.1
4;1194;165;P. pinaste;5;Modelo 2;124;1;137;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;16.5;12.4;14.1
4;1195;364;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;36.4;0;14.1
4;1196;442;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;44.2;0;14.1
4;1197;210;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;21;0;14.1
4;1198;392;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;39.2;0;14.1
4;1199;272;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;27.2;0;14.1
4;1200;288;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;28.8;0;14.1
4;1201;395;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;39.5;0;14.1
4;1202;176;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;17.6;0;14.1
4;1203;142;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;14.2;0;14.1
4;1204;417;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;41.7;0;14.1
4;1205;190;Q. suber;3;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;46;Quercus suber;19;0;14.1
4;1206;118;Erica arborea;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;11.8;0;14.1
4;1207;81;Erica arborea;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;8.1;0;14.1
4;1208;106;Erica arborea;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;10.6;0;14.1
4;1209;152;Q. suber;3;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;46;Quercus suber;15.2;0;14.1
4;1210;263;Q. suber;3;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;46;Quercus suber;26.3;0;14.1
4;1211;194;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;19.4;0;14.1
4;1212;444;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;44.4;0;14.1
4;1213;257;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;25.7;0;14.1
4;1214;88;Erica arborea;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;8.8;0;14.1
4;1215;355;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;35.5;0;14.1
4;1216;425;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;42.5;0;14.1
4;1217;384;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;38.4;0;14.1
4;1218;320;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;32;0;14.1
4;1219;336;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;33.6;0;14.1
4;1220;367;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;36.7;0;14.1
4;1221;79;P. pinaste;3;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;7.9;0;14.1
4;1222;103;Erica arborea;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;10.3;0;14.1
4;1223;86;Erica arborea;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;8.6;0;14.1
4;1224;78;Erica arborea;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;7.8;0;14.1
4;1225;417;P. pinaste;5;Normal;0;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;41.7;0;14.1
4;1226;190;P. pinaste;5;Modelo 1;100;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;19;10;14.1
4;1227;176;P. pinaste;5;Modelo 2;114;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;17.6;11.4;14.1
4;1228;352;P. pinaste;5;Dominante;121;2;138;JMX_0605.xlsx;P. pinaste;03/03/2021;62;26;Pinus pinaster;35.2;12.1;14.1
4;1229;272;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;27.2;0;14.1
4;1230;273;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;27.3;0;14.1
4;1231;362;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;36.2;0;14.1
4;1232;264;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26.4;0;14.1
4;1233;377;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;37.7;0;14.1
4;1234;260;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26;0;14.1
4;1235;265;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26.5;0;14.1
4;1236;322;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;32.2;0;14.1
4;1237;203;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;20.3;0;14.1
4;1238;157;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;15.7;0;14.1
4;1239;304;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;30.4;0;14.1
4;1240;228;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;22.8;0;14.1
4;1241;369;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;36.9;0;14.1
4;1242;293;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;29.3;0;14.1
4;1243;380;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;38;0;14.1
4;1244;160;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;16;0;14.1
4;1245;337;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;33.7;0;14.1
4;1246;139;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;13.9;0;14.1
4;1247;216;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;21.6;0;14.1
4;1248;132;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;13.2;0;14.1
4;1249;207;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;20.7;0;14.1
4;1250;306;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;30.6;0;14.1
4;1251;310;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;31;0;14.1
4;1252;124;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;12.4;0;14.1
4;1253;150;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;15;0;14.1
4;1254;149;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;14.9;0;14.1
4;1255;128;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;12.8;0;14.1
4;1256;104;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;10.4;0;14.1
4;1257;217;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;21.7;0;14.1
4;1258;373;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;37.3;0;14.1
4;1259;197;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;19.7;0;14.1
4;1260;235;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;23.5;0;14.1
4;1261;224;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;22.4;0;14.1
4;1262;99;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;9.9;0;14.1
4;1263;109;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;10.9;0;14.1
4;1264;131;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;13.1;0;14.1
4;1265;169;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;16.9;0;14.1
4;1266;217;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;21.7;0;14.1
4;1267;265;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26.5;0;14.1
4;1268;312;Q. suber;4;Modelo 1;75;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;46;Quercus suber;31.2;7.5;14.1
4;1269;256;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;25.6;0;14.1
4;1270;281;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;28.1;0;14.1
4;1271;134;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;13.4;0;14.1
4;1272;120;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;12;0;14.1
4;1273;173;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;17.3;0;14.1
4;1274;120;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;12;0;14.1
4;1275;97;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;9.7;0;14.1
4;1276;320;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;32;0;14.1
4;1277;377;P. pinaste;5;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;37.7;0;14.1
4;1278;120;P. pinaste;3;Normal;0;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;12;0;14.1
4;1279;236;P. pinaste;5;Modelo 2;135;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;23.6;13.5;14.1
4;1280;377;P. pinaste;5;Modelo 1;143;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;37.7;14.3;14.1
4;1281;440;P. pinaste;5;Dominante;132;3;139;JMX_0605.xlsx;P. pinaste;03/03/2021;56;26;Pinus pinaster;44;13.2;14.1
4;1282;283;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;28.3;0;14.1
4;1283;359;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;35.9;0;14.1
4;1284;166;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;16.6;0;14.1
4;1285;117;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;11.7;0;14.1
4;1286;394;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;39.4;0;14.1
4;1287;237;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;23.7;0;14.1
4;1288;149;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;14.9;0;14.1
4;1289;312;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;31.2;0;14.1
4;1290;262;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26.2;0;14.1
4;1291;204;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;20.4;0;14.1
4;1292;132;P. pinaste;3;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;13.2;0;14.1
4;1293;270;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;27;0;14.1
4;1294;343;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;34.3;0;14.1
4;1295;138;P. pinaste;3;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;13.8;0;14.1
4;1296;98;P. pinaste;3;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;9.8;0;14.1
4;1297;205;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;20.5;0;14.1
4;1298;329;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;32.9;0;14.1
4;1299;342;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;34.2;0;14.1
4;1300;158;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;15.8;0;14.1
4;1301;281;P. pinaste;5;Normal;0;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;28.1;0;14.1
4;1302;295;P. pinaste;5;Modelo 1;146;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;29.5;14.6;14.1
4;1303;347;P. pinaste;5;Modelo 2;150;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;34.7;15;14.1
4;1304;429;P. pinaste;5;Dominante;187;2;140;JMX_0605.xlsx;P. pinaste;03/03/2021;56;26;Pinus pinaster;42.9;18.7;14.1
4;1305;156;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;15.6;0;14.1
4;1306;318;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;31.8;0;14.1
4;1307;239;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;23.9;0;14.1
4;1308;306;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;30.6;0;14.1
4;1309;90;P. pinaste;3;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;9;0;14.1
4;1310;355;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;35.5;0;14.1
4;1311;95;Erica arborea;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;9.5;0;14.1
4;1312;102;Erica arborea;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;10.2;0;14.1
4;1313;81;Erica arborea;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;8.1;0;14.1
4;1314;92;Erica arborea;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;9.2;0;14.1
4;1315;100;Erica arborea;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;83;Erica arborea;10;0;14.1
4;1316;228;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;22.8;0;14.1
4;1317;427;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;42.7;0;14.1
4;1318;333;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;33.3;0;14.1
4;1319;360;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;36;0;14.1
4;1320;319;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;31.9;0;14.1
4;1321;301;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;30.1;0;14.1
4;1322;189;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;18.9;0;14.1
4;1323;176;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;17.6;0;14.1
4;1324;247;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;24.7;0;14.1
4;1325;263;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26.3;0;14.1
4;1326;259;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;25.9;0;14.1
4;1327;210;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;21;0;14.1
4;1328;185;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;18.5;0;14.1
4;1329;124;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;12.4;0;14.1
4;1330;294;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;29.4;0;14.1
4;1331;100;P. pinaste;3;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;10;0;14.1
4;1332;156;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;15.6;0;14.1
4;1333;182;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;18.2;0;14.1
4;1334;113;P. pinaste;3;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;11.3;0;14.1
4;1335;329;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;32.9;0;14.1
4;1336;345;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;34.5;0;14.1
4;1337;340;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;34;0;14.1
4;1338;181;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;18.1;0;14.1
4;1339;212;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;21.2;0;14.1
4;1340;176;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;17.6;0;14.1
4;1341;142;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;14.2;0;14.1
4;1342;235;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;23.5;0;14.1
4;1343;292;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;29.2;0;14.1
4;1344;276;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;27.6;0;14.1
4;1345;419;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;41.9;0;14.1
4;1346;245;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;24.5;0;14.1
4;1347;120;P. pinaste;3;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;12;0;14.1
4;1348;240;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;24;0;14.1
4;1349;318;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;31.8;0;14.1
4;1350;260;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;26;0;14.1
4;1351;212;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;21.2;0;14.1
4;1352;210;P. pinaste;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;26;Pinus pinaster;21;0;14.1
4;1353;215;Q. suber;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;46;Quercus suber;21.5;0;14.1
4;1354;325;Q. suber;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;46;Quercus suber;32.5;0;14.1
4;1355;340;Q. suber;5;Normal;0;1;1094;JMX_0605.xlsx;P. pinaste;03/03/2021;0;46;Quercus suber;34;0;14.1
