ESTADILLO_P;Parcela_P;Monte_P;Estrato_P;PROYECTO_P;ID_DESCARGA_P;FECHA_DESCARGA_P;RUTA_ARCHIVO_P;ID_FORCIPULA_P;ARBOL NRO_A;D_A;Especie_A;Forma_cub_A;Tipo_A;Ho/HD_A;Edad/EC_A;ID_ARBOL_A;ID_PARCELA;PROYECTO_A;ID_DESCARGA_A;ID_JOIN
1;2304;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;4;275;P. pinaster;5;Dominante;67;34;188;20;0329;6;188
2;1305;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;5;380;P. pinaster;5;Normal;0;0;189;21;0329;6;189
2;1305;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;6;313;P. pinaster;5;Modelo 3;85;0;190;21;0329;6;190
2;1305;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;7;414;P. pinaster;5;Modelo 2;114;0;191;21;0329;6;191
2;1305;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;8;439;P. pinaster;5;Modelo 1;106;0;192;21;0329;6;192
2;1305;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;9;351;P. pinaster;5;Dominante;98;35;193;21;0329;6;193
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;10;351;P. pinaster;5;Normal;0;0;194;22;0329;6;194
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;11;378;P. pinaster;5;Normal;0;0;195;22;0329;6;195
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;12;284;P. pinaster;5;Normal;0;0;196;22;0329;6;196
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;13;268;P. pinaster;5;Normal;0;0;197;22;0329;6;197
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;14;300;P. pinaster;5;Normal;0;0;198;22;0329;6;198
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;15;350;P. pinaster;5;Normal;0;0;199;22;0329;6;199
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;16;290;P. pinaster;5;Normal;0;0;200;22;0329;6;200
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;17;235;P. pinaster;5;Normal;0;0;201;22;0329;6;201
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;18;311;P. pinaster;6;Normal;0;0;202;22;0329;6;202
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;19;383;P. pinaster;6;Normal;0;0;203;22;0329;6;203
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;20;339;P. pinaster;5;Normal;0;0;204;22;0329;6;204
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;21;390;P. pinaster;5;Modelo 3;167;0;205;22;0329;6;205
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;22;361;P. pinaster;5;Modelo 2;169;0;206;22;0329;6;206
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;23;393;P. pinaster;5;Modelo 1;160;0;207;22;0329;6;207
3;1306;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;24;355;P. pinaster;5;Dominante;127;33;208;22;0329;6;208
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;25;672;P. pinaster;5;Modelo 1;101;0;209;23;0329;6;209
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;26;352;P. pinaster;5;Modelo 2;98;0;210;23;0329;6;210
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;27;327;P. pinaster;5;Modelo 3;90;0;211;23;0329;6;211
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;28;393;P. pinaster;5;Dominante;97;36;212;23;0329;6;212
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;29;421;P. pinaster;5;Normal;0;0;213;23;0329;6;213
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;30;207;P. pinaster;6;Normal;0;0;214;23;0329;6;214
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;31;280;P. pinaster;6;Normal;0;0;215;23;0329;6;215
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;32;330;P. pinaster;6;Normal;0;0;216;23;0329;6;216
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;33;368;P. pinaster;6;Normal;0;0;217;23;0329;6;217
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;34;311;P. pinaster;5;Normal;0;0;218;23;0329;6;218
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;35;396;P. pinaster;5;Normal;0;0;219;23;0329;6;219
4;1310;Lugar Nuev;P. pinaste;0329;6;04/04/2017;MMJ_0223;1;36;368;P. pinaster;6;Normal;0;0;220;23;0329;6;220
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;37;104;Q. ilex;4;Modelo 1;36;0;221;24;0329;6;221
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;38;157;Q. ilex;4;Modelo 2;45;0;222;24;0329;6;222
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;39;110;Q. ilex;6;Modelo 3;48;0;223;24;0329;6;223
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;40;91;Q. ilex;4;Normal;0;0;224;24;0329;6;224
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;41;101;Q. ilex;6;Normal;0;0;225;24;0329;6;225
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;42;123;Q. ilex;6;Normal;0;0;226;24;0329;6;226
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;43;94;Q. ilex;6;Normal;0;0;227;24;0329;6;227
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;44;110;Q. ilex;6;Normal;0;0;228;24;0329;6;228
5;1411;Lugar Nuev;Q. ilex;0329;6;04/04/2017;MMJ_0223;1;45;104;Q. ilex;6;Normal;0;0;229;24;0329;6;229
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;46;251;Q. ilex;4;Modelo 1;60;0;230;25;0329;6;230
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;47;154;Q. ilex;4;Modelo 2;48;0;231;25;0329;6;231
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;48;220;Q. ilex;4;Modelo 3;53;0;232;25;0329;6;232
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;49;242;Q. ilex;4;Normal;0;0;233;25;0329;6;233
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;50;94;Q. ilex;4;Normal;0;0;234;25;0329;6;234
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;51;185;Q. ilex;4;Normal;0;0;235;25;0329;6;235
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;52;148;Q. ilex;4;Normal;0;0;236;25;0329;6;236
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;53;229;Q. ilex;4;Normal;0;0;237;25;0329;6;237
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;54;201;Q. ilex;4;Normal;0;0;238;25;0329;6;238
6;1412;Lugar Nuev;Q.ilex;0329;6;04/04/2017;MMJ_0223;1;55;198;Q. ilex;4;Normal;0;0;239;25;0329;6;239
1;2020;Lugar Nuev;P. pinea;0329;7;04/04/2017;MMJ_0224;1;0;325;P. pinea;5;Normal;0;0;240;26;0329;7;240
1;2020;Lugar Nuev;P. pinea;0329;7;04/04/2017;MMJ_0224;1;1;334;P. pinea;5;Normal;0;0;241;26;0329;7;241
1;2020;Lugar Nuev;P. pinea;0329;7;04/04/2017;MMJ_0224;1;2;248;P. pinea;5;Normal;0;0;242;26;0329;7;242
1;2020;Lugar Nuev;P. pinea;0329;7;04/04/2017;MMJ_0224;1;3;284;P. pinea;5;Normal;0;0;243;26;0329;7;243
1;2020;Lugar Nuev;P. pinea;0329;7;04/04/2017;MMJ_0224;1;4;341;P. pinea;5;Modelo 1;85;0;244;26;0329;7;244
1;2020;Lugar Nuev;P. pinea;0329;7;04/04/2017;MMJ_0224;1;5;273;P. pinea;5;Modelo 2;83;0;245;26;0329;7;245
1;2020;Lugar Nuev;P. pinea;0329;7;04/04/2017;MMJ_0224;1;6;284;P. pinea;5;Modelo 3;90;0;246;26;0329;7;246
1;2020;Lugar Nuev;P. pinea;0329;7;04/04/2017;MMJ_0224;1;7;382;P. pinea;5;Dominante;95;47;247;26;0329;7;247
2;1406;Lugar Nuev;Q. ilex;0329;7;04/04/2017;MMJ_0224;1;8;179;Q. ilex;4;Modelo 1;58;0;248;27;0329;7;248
2;1406;Lugar Nuev;Q. ilex;0329;7;04/04/2017;MMJ_0224;1;9;318;Q. ilex;4;Modelo 2;76;0;249;27;0329;7;249
2;1406;Lugar Nuev;Q. ilex;0329;7;04/04/2017;MMJ_0224;1;10;212;Q. ilex;4;Modelo 3;61;0;250;27;0329;7;250
1;1404;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;0;313;Q. ilex;4;Modelo 1;64;0;251;28;0329;8;251
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;1;199;Q. ilex;4;Normal;0;0;252;29;0329;8;252
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;2;207;Q. ilex;4;Normal;0;0;253;29;0329;8;253
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;3;176;Q. ilex;4;Normal;0;0;254;29;0329;8;254
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;4;255;Q. ilex;4;Normal;0;0;255;29;0329;8;255
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;5;215;Q. ilex;4;Normal;0;0;256;29;0329;8;256
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;6;275;Q. ilex;4;Normal;0;0;257;29;0329;8;257
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;7;191;Q. ilex;4;Normal;0;0;258;29;0329;8;258
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;8;287;Q. ilex;4;Modelo 1;74;0;259;29;0329;8;259
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;9;176;Q. ilex;4;Modelo 2;61;0;260;29;0329;8;260
2;1403;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;10;238;Q. ilex;4;Modelo 3;60;0;261;29;0329;8;261
3;2410;Lugar Nuev;Q. ilex;0329;8;04/04/2017;MMJ_0301;1;11;354;Q. ilex;4;Modelo 1;79;0;262;30;0329;8;262
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;12;210;Q. ilex;4;Normal;0;0;263;31;0329;8;263
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;13;130;Q. ilex;4;Normal;0;0;264;31;0329;8;264
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;14;147;Q. ilex;4;Normal;0;0;265;31;0329;8;265
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;15;158;Q. ilex;4;Normal;0;0;266;31;0329;8;266
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;16;120;Q. ilex;4;Normal;0;0;267;31;0329;8;267
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;17;173;Q. ilex;4;Normal;0;0;268;31;0329;8;268
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;18;282;P. pinea;5;Modelo 1;74;0;269;31;0329;8;269
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;19;399;P. pinea;5;Dominante;92;45;270;31;0329;8;270
4;2033;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;20;238;Q. ilex;4;Normal;0;0;271;31;0329;8;271
5;1010;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;21;369;P. pinea;5;Normal;0;0;272;32;0329;8;272
5;1010;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;22;382;P. pinea;5;Normal;0;0;273;32;0329;8;273
5;1010;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;23;392;P. pinea;5;Normal;0;0;274;32;0329;8;274
5;1010;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;24;456;P. pinea;5;Normal;0;0;275;32;0329;8;275
5;1010;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;25;387;P. pinea;5;Modelo 1;106;0;276;32;0329;8;276
5;1010;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;26;457;P. pinea;5;Modelo 2;113;0;277;32;0329;8;277
5;1010;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;27;440;P. pinea;5;Modelo 3;104;0;278;32;0329;8;278
5;1010;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;28;415;P. pinea;5;Dominante;115;45;279;32;0329;8;279
6;1019;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;29;181;Q. ilex;4;Normal;0;0;280;33;0329;8;280
6;1019;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;30;148;Q. ilex;4;Normal;0;0;281;33;0329;8;281
6;1019;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;31;627;P. pinea;2;Modelo 1;195;0;282;33;0329;8;282
6;1019;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;32;481;P. pinea;5;Modelo 2;149;0;283;33;0329;8;283
6;1019;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;33;524;P. pinea;2;Modelo 3;152;0;284;33;0329;8;284
6;1019;Lugar Nuev;P. pinea;0329;8;04/04/2017;MMJ_0301;1;34;427;P. pinea;2;Dominante;158;55;285;33;0329;8;285
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;0;357;P. pinea;5;Normal;0;0;286;34;0329;9;286
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;1;364;P. pinea;5;Normal;0;0;287;34;0329;9;287
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;2;373;P. pinea;5;Normal;0;0;288;34;0329;9;288
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;3;426;P. pinea;5;Normal;0;0;289;34;0329;9;289
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;4;409;P. pinea;5;Normal;0;0;290;34;0329;9;290
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;5;373;P. pinea;5;Normal;0;0;291;34;0329;9;291
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;6;362;P. pinea;5;Normal;0;0;292;34;0329;9;292
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;7;439;P. pinea;5;Normal;0;0;293;34;0329;9;293
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;8;291;P. pinea;5;Normal;0;0;294;34;0329;9;294
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;9;396;P. pinea;5;Normal;0;0;295;34;0329;9;295
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;10;393;P. pinea;5;Normal;0;0;296;34;0329;9;296
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;11;333;P. pinea;5;Normal;0;0;297;34;0329;9;297
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;12;448;P. pinea;5;Normal;0;0;298;34;0329;9;298
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;13;324;Q. ilex;4;Normal;0;0;299;34;0329;9;299
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;14;436;Q. ilex;4;Normal;0;0;300;34;0329;9;300
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;15;393;P. pinea;5;Modelo 1;136;0;301;34;0329;9;301
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;16;373;P. pinea;5;Modelo 2;128;0;302;34;0329;9;302
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;17;385;P. pinea;5;Modelo 3;137;0;303;34;0329;9;303
1;2023;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;18;388;P. pinea;5;Dominante;135;42;304;34;0329;9;304
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;19;137;Q. ilex;4;Normal;0;0;305;35;0329;9;305
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;20;132;Q. ilex;4;Normal;0;0;306;35;0329;9;306
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;21;122;Q. ilex;4;Normal;0;0;307;35;0329;9;307
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;22;130;Q. ilex;4;Normal;0;0;308;35;0329;9;308
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;23;387;P. pinea;5;Normal;0;0;309;35;0329;9;309
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;24;255;P. pinea;5;Normal;0;0;310;35;0329;9;310
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;25;308;P. pinea;5;Normal;0;0;311;35;0329;9;311
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;26;185;P. pinea;5;Modelo 3;44;0;312;35;0329;9;312
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;27;278;P. pinea;5;Modelo 2;73;0;313;35;0329;9;313
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;28;335;P. pinea;5;Modelo 1;94;0;314;35;0329;9;314
2;2302;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;29;302;P. pinea;5;Dominante;85;39;315;35;0329;9;315
3;1028;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;30;446;P. pinea;5;Modelo 1;146;0;316;36;0329;9;316
3;1028;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;31;234;P. pinea;5;Modelo 2;86;0;317;36;0329;9;317
3;1028;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;32;392;P. pinea;5;Dominante;140;47;318;36;0329;9;318
3;1028;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;33;127;Q. ilex;4;Normal;0;0;319;36;0329;9;319
3;1028;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;34;144;Q. ilex;4;Normal;0;0;320;36;0329;9;320
3;1028;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;35;215;Q. ilex;4;Normal;0;0;321;36;0329;9;321
3;1028;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;36;204;Q. ilex;6;Normal;0;0;322;36;0329;9;322
4;1027;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;37;436;P. pinea;5;Dominante;166;49;323;37;0329;9;323
4;1027;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;38;507;P. pinea;5;Modelo 3;142;0;324;37;0329;9;324
4;1027;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;39;442;P. pinea;5;Modelo 2;136;0;325;37;0329;9;325
4;1027;Lugar Nuev;P. pinea;0329;9;04/04/2017;MMJ_0302;1;40;477;P. pinea;5;Modelo 1;169;0;326;37;0329;9;326
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;0;335;P. pinea;5;Normal;0;0;327;38;0329;10;327
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;1;320;P. pinea;5;Normal;0;0;328;38;0329;10;328
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;2;290;P. pinea;5;Normal;0;0;329;38;0329;10;329
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;3;326;P. pinea;5;Normal;0;0;330;38;0329;10;330
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;4;271;P. pinea;5;Normal;0;0;331;38;0329;10;331
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;5;341;P. pinea;5;Normal;0;0;332;38;0329;10;332
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;6;359;P. pinea;5;Normal;0;0;333;38;0329;10;333
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;7;296;P. pinea;5;Normal;0;0;334;38;0329;10;334
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;8;294;P. pinea;5;Normal;0;0;335;38;0329;10;335
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;9;285;P. pinea;5;Normal;0;0;336;38;0329;10;336
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;10;230;P. pinea;5;Normal;0;0;337;38;0329;10;337
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;11;213;P. pinea;5;Normal;0;0;338;38;0329;10;338
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;12;225;P. pinea;5;Normal;0;0;339;38;0329;10;339
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;13;222;P. pinea;5;Normal;0;0;340;38;0329;10;340
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;14;313;P. pinea;5;Normal;0;0;341;38;0329;10;341
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;15;290;P. pinea;5;Normal;0;0;342;38;0329;10;342
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;16;259;P. pinea;5;Normal;0;0;343;38;0329;10;343
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;17;318;P. pinea;5;Modelo 1;120;0;344;38;0329;10;344
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;18;207;P. pinea;5;Modelo 2;107;0;345;38;0329;10;345
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;19;213;P. pinea;5;Modelo 3;103;0;346;38;0329;10;346
1;1029;Lugar Nuev;P. pinea;0329;10;04/04/2017;MMJ_0303;1;20;243;P. pinea;5;Dominante;112;42;347;38;0329;10;347
2;1414;Lugar Nuev;Q. ilex;0329;10;04/04/2017;MMJ_0303;1;21;312;Q. ilex;4;Modelo 1;70;0;348;39;0329;10;348
2;1414;Lugar Nuev;Q. ilex;0329;10;04/04/2017;MMJ_0303;1;22;312;Q. ilex;4;Modelo 2;76;0;349;39;0329;10;349
2;1414;Lugar Nuev;Q. ilex;0329;10;04/04/2017;MMJ_0303;1;23;316;Q. ilex;4;Modelo 3;69;0;350;39;0329;10;350
2;2407;Lugar Nuev;Q. ilex;0329;11;04/04/2017;MMJ_0307;1;23;152;O. europaea;4;Modelo 1;54;0;401;42;0329;11;401
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;53;206;Q. ilex;4;Normal;0;0;428;44;0329;11;428
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;54;193;Q. ilex;4;Normal;0;0;429;44;0329;11;429
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;55;189;Q. ilex;4;Normal;0;0;430;44;0329;11;430
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;56;195;Q. ilex;4;Normal;0;0;431;44;0329;11;431
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;57;239;Q. ilex;4;Normal;0;0;432;44;0329;11;432
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;58;234;Q. ilex;4;Normal;0;0;433;44;0329;11;433
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;59;195;Q. ilex;4;Normal;0;0;434;44;0329;11;434
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;60;278;P. pinea;5;Normal;0;0;435;44;0329;11;435
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;61;152;Q. ilex;4;Normal;0;0;436;44;0329;11;436
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;62;141;Q. ilex;4;Normal;0;0;437;44;0329;11;437
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;63;728;P. pinea;4;Normal;0;0;438;44;0329;11;438
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;64;222;Q. ilex;4;Normal;0;0;439;44;0329;11;439
4;2009;Lugar Nuev;P. pinea;0329;11;04/04/2017;MMJ_0307;1;65;393;P. pinea;5;Dominante;108;56;440;44;0329;11;440
6;1434;Lugar Nuev;Q. ilex;0329;11;04/04/2017;MMJ_0307;1;79;119;Q. ilex;4;Normal;0;0;454;46;0329;11;454
6;1434;Lugar Nuev;Q. ilex;0329;11;04/04/2017;MMJ_0307;1;80;158;Q. ilex;4;Normal;0;0;455;46;0329;11;455
6;1434;Lugar Nuev;Q. ilex;0329;11;04/04/2017;MMJ_0307;1;81;170;Q. ilex;4;Normal;0;0;456;46;0329;11;456
6;1434;Lugar Nuev;Q. ilex;0329;11;04/04/2017;MMJ_0307;1;82;217;Q. ilex;4;Normal;0;0;457;46;0329;11;457
6;1434;Lugar Nuev;Q. ilex;0329;11;04/04/2017;MMJ_0307;1;83;178;Q. ilex;4;Normal;0;0;458;46;0329;11;458
6;1434;Lugar Nuev;Q. ilex;0329;11;04/04/2017;MMJ_0307;1;84;189;Q. ilex;4;Normal;0;0;459;46;0329;11;459
6;1434;Lugar Nuev;Q. ilex;0329;11;04/04/2017;MMJ_0307;1;85;141;Q. ilex;4;Normal;0;0;460;46;0329;11;460
